2020-10-13 11:05:24,131 - This is YOLO-v2 Training:

2020-10-13 11:05:30,494 - [Epoch 1/250][Iter 0/5011][lr 0.000000][Loss: obj 227.29 || cls 3.23 || bbox 4.94 || total 235.47 || size 416 || time: 2.75]
2020-10-13 11:07:40,860 - [Epoch 1/250][Iter 540/5011][lr 0.000000][Loss: obj 220.31 || cls 3.16 || bbox 2.41 || total 225.88 || size 416 || time: 1.93]
2020-10-13 11:07:42,918 - [Epoch 1/250][Iter 550/5011][lr 0.000000][Loss: obj 217.84 || cls 6.86 || bbox 10.37 || total 235.07 || size 416 || time: 1.93]
2020-10-13 11:07:44,973 - [Epoch 1/250][Iter 560/5011][lr 0.000000][Loss: obj 216.96 || cls 3.73 || bbox 3.06 || total 223.74 || size 416 || time: 1.93]
2020-10-13 11:07:47,061 - [Epoch 1/250][Iter 570/5011][lr 0.000000][Loss: obj 217.04 || cls 7.56 || bbox 11.13 || total 235.72 || size 416 || time: 1.96]
2020-10-13 11:07:49,138 - [Epoch 1/250][Iter 580/5011][lr 0.000000][Loss: obj 215.26 || cls 11.21 || bbox 15.68 || total 242.15 || size 416 || time: 1.96]
2020-10-13 11:07:51,230 - [Epoch 1/250][Iter 590/5011][lr 0.000000][Loss: obj 213.87 || cls 10.57 || bbox 12.30 || total 236.74 || size 416 || time: 1.96]
2020-10-13 11:07:53,350 - [Epoch 1/250][Iter 600/5011][lr 0.000000][Loss: obj 214.00 || cls 3.34 || bbox 7.53 || total 224.86 || size 416 || time: 2.00]
2020-10-13 11:08:00,157 - [Epoch 1/250][Iter 610/5011][lr 0.000000][Loss: obj 210.30 || cls 7.06 || bbox 4.52 || total 221.88 || size 416 || time: 6.67]
2020-10-13 11:08:02,254 - [Epoch 1/250][Iter 620/5011][lr 0.000000][Loss: obj 209.89 || cls 3.30 || bbox 3.06 || total 216.26 || size 416 || time: 1.97]
2020-10-13 11:08:04,330 - [Epoch 1/250][Iter 630/5011][lr 0.000000][Loss: obj 207.89 || cls 10.79 || bbox 8.68 || total 227.37 || size 416 || time: 1.95]
2020-10-13 11:08:06,361 - [Epoch 1/250][Iter 640/5011][lr 0.000000][Loss: obj 207.65 || cls 2.29 || bbox 3.69 || total 213.63 || size 416 || time: 1.90]
2020-10-13 11:08:08,388 - [Epoch 1/250][Iter 650/5011][lr 0.000000][Loss: obj 204.17 || cls 5.78 || bbox 5.20 || total 215.15 || size 416 || time: 1.90]
2020-10-13 11:08:10,414 - [Epoch 1/250][Iter 660/5011][lr 0.000000][Loss: obj 203.88 || cls 3.54 || bbox 3.24 || total 210.66 || size 416 || time: 1.90]
2020-10-13 11:08:12,453 - [Epoch 1/250][Iter 670/5011][lr 0.000000][Loss: obj 202.06 || cls 2.64 || bbox 3.39 || total 208.09 || size 416 || time: 1.91]
2020-10-13 11:08:14,485 - [Epoch 1/250][Iter 680/5011][lr 0.000000][Loss: obj 199.10 || cls 2.81 || bbox 4.34 || total 206.26 || size 416 || time: 1.90]
2020-10-13 11:08:16,547 - [Epoch 1/250][Iter 690/5011][lr 0.000000][Loss: obj 198.69 || cls 15.71 || bbox 20.23 || total 234.64 || size 416 || time: 1.93]
2020-10-13 11:08:18,597 - [Epoch 1/250][Iter 700/5011][lr 0.000000][Loss: obj 195.64 || cls 6.48 || bbox 4.72 || total 206.84 || size 416 || time: 1.92]
2020-10-13 11:08:20,681 - [Epoch 1/250][Iter 710/5011][lr 0.000000][Loss: obj 193.54 || cls 4.38 || bbox 6.76 || total 204.68 || size 416 || time: 1.96]
2020-10-13 11:08:27,752 - [Epoch 1/250][Iter 720/5011][lr 0.000000][Loss: obj 193.70 || cls 2.81 || bbox 6.33 || total 202.84 || size 416 || time: 6.94]
2020-10-13 11:08:29,780 - [Epoch 1/250][Iter 730/5011][lr 0.000000][Loss: obj 191.84 || cls 5.28 || bbox 14.64 || total 211.76 || size 416 || time: 1.90]
2020-10-13 11:08:31,824 - [Epoch 1/250][Iter 740/5011][lr 0.000000][Loss: obj 186.60 || cls 2.82 || bbox 1.72 || total 191.14 || size 416 || time: 1.92]
2020-10-13 11:08:33,901 - [Epoch 1/250][Iter 750/5011][lr 0.000000][Loss: obj 182.07 || cls 4.04 || bbox 4.16 || total 190.26 || size 416 || time: 1.95]
2020-10-13 11:08:35,970 - [Epoch 1/250][Iter 760/5011][lr 0.000000][Loss: obj 181.68 || cls 3.35 || bbox 3.34 || total 188.37 || size 416 || time: 1.95]
2020-10-13 11:08:38,039 - [Epoch 1/250][Iter 770/5011][lr 0.000000][Loss: obj 177.61 || cls 6.57 || bbox 8.97 || total 193.15 || size 416 || time: 1.96]
2020-10-13 11:08:40,187 - [Epoch 1/250][Iter 780/5011][lr 0.000000][Loss: obj 175.70 || cls 3.75 || bbox 5.36 || total 184.81 || size 416 || time: 2.02]
2020-10-13 11:08:42,250 - [Epoch 1/250][Iter 790/5011][lr 0.000000][Loss: obj 178.88 || cls 17.92 || bbox 35.34 || total 232.15 || size 416 || time: 1.94]
2020-10-13 11:08:44,320 - [Epoch 1/250][Iter 800/5011][lr 0.000000][Loss: obj 168.64 || cls 6.74 || bbox 16.20 || total 191.58 || size 416 || time: 1.94]
2020-10-13 11:08:46,436 - [Epoch 1/250][Iter 810/5011][lr 0.000000][Loss: obj 165.85 || cls 5.85 || bbox 10.65 || total 182.34 || size 416 || time: 1.99]
2020-10-13 11:08:48,536 - [Epoch 1/250][Iter 820/5011][lr 0.000000][Loss: obj 161.58 || cls 2.25 || bbox 6.87 || total 170.69 || size 416 || time: 1.98]
2020-10-13 11:08:50,672 - [Epoch 1/250][Iter 830/5011][lr 0.000000][Loss: obj 158.82 || cls 3.08 || bbox 2.42 || total 164.32 || size 416 || time: 2.01]
2020-10-13 11:08:52,758 - [Epoch 1/250][Iter 840/5011][lr 0.000000][Loss: obj 156.60 || cls 2.44 || bbox 3.28 || total 162.32 || size 416 || time: 1.96]
2020-10-13 11:08:59,618 - [Epoch 1/250][Iter 850/5011][lr 0.000000][Loss: obj 150.36 || cls 3.31 || bbox 2.97 || total 156.64 || size 416 || time: 6.73]
2020-10-13 11:09:01,679 - [Epoch 1/250][Iter 860/5011][lr 0.000000][Loss: obj 154.31 || cls 3.87 || bbox 5.90 || total 164.08 || size 416 || time: 1.93]
2020-10-13 11:09:03,805 - [Epoch 1/250][Iter 870/5011][lr 0.000000][Loss: obj 144.47 || cls 4.38 || bbox 1.82 || total 150.67 || size 416 || time: 2.00]
2020-10-13 11:09:05,833 - [Epoch 1/250][Iter 880/5011][lr 0.000000][Loss: obj 140.61 || cls 2.90 || bbox 2.28 || total 145.79 || size 416 || time: 1.90]
2020-10-13 11:09:12,714 - [Epoch 1/250][Iter 890/5011][lr 0.000000][Loss: obj 137.57 || cls 19.49 || bbox 24.05 || total 181.11 || size 416 || time: 6.75]
2020-10-13 11:09:14,800 - [Epoch 1/250][Iter 900/5011][lr 0.000000][Loss: obj 138.76 || cls 2.44 || bbox 5.56 || total 146.76 || size 416 || time: 1.96]
2020-10-13 11:09:16,864 - [Epoch 1/250][Iter 910/5011][lr 0.000000][Loss: obj 130.66 || cls 3.09 || bbox 4.53 || total 138.28 || size 416 || time: 1.94]
2020-10-13 11:09:18,938 - [Epoch 1/250][Iter 920/5011][lr 0.000000][Loss: obj 124.79 || cls 7.24 || bbox 3.93 || total 135.96 || size 416 || time: 1.95]
2020-10-13 11:09:25,771 - [Epoch 1/250][Iter 930/5011][lr 0.000000][Loss: obj 127.73 || cls 6.33 || bbox 11.11 || total 145.18 || size 416 || time: 6.70]
2020-10-13 11:09:27,801 - [Epoch 1/250][Iter 940/5011][lr 0.000000][Loss: obj 121.28 || cls 3.28 || bbox 6.82 || total 131.38 || size 416 || time: 1.90]
2020-10-13 11:09:29,833 - [Epoch 1/250][Iter 950/5011][lr 0.000000][Loss: obj 115.73 || cls 3.73 || bbox 4.43 || total 123.90 || size 416 || time: 1.90]
2020-10-13 11:09:31,869 - [Epoch 1/250][Iter 960/5011][lr 0.000000][Loss: obj 111.16 || cls 9.59 || bbox 12.12 || total 132.87 || size 416 || time: 1.91]
2020-10-13 11:09:38,685 - [Epoch 1/250][Iter 970/5011][lr 0.000000][Loss: obj 105.98 || cls 2.91 || bbox 1.84 || total 110.73 || size 416 || time: 6.71]
2020-10-13 11:09:40,736 - [Epoch 1/250][Iter 980/5011][lr 0.000000][Loss: obj 104.57 || cls 6.83 || bbox 6.00 || total 117.39 || size 416 || time: 1.92]
2020-10-13 11:09:42,769 - [Epoch 1/250][Iter 990/5011][lr 0.000000][Loss: obj 99.66 || cls 2.81 || bbox 5.51 || total 107.98 || size 416 || time: 1.90]
2020-10-13 11:09:44,807 - [Epoch 1/250][Iter 1000/5011][lr 0.000000][Loss: obj 98.36 || cls 1.96 || bbox 1.37 || total 101.69 || size 416 || time: 1.91]
2020-10-13 11:09:46,877 - [Epoch 1/250][Iter 1010/5011][lr 0.000000][Loss: obj 90.26 || cls 2.92 || bbox 5.14 || total 98.31 || size 416 || time: 1.94]
2020-10-13 11:09:48,954 - [Epoch 1/250][Iter 1020/5011][lr 0.000000][Loss: obj 95.94 || cls 7.31 || bbox 9.54 || total 112.79 || size 416 || time: 1.95]
2020-10-13 11:09:50,996 - [Epoch 1/250][Iter 1030/5011][lr 0.000000][Loss: obj 85.21 || cls 6.37 || bbox 16.31 || total 107.90 || size 416 || time: 1.92]
2020-10-13 11:09:53,072 - [Epoch 1/250][Iter 1040/5011][lr 0.000000][Loss: obj 81.53 || cls 2.16 || bbox 3.10 || total 86.78 || size 416 || time: 1.95]
2020-10-13 11:09:55,114 - [Epoch 1/250][Iter 1050/5011][lr 0.000000][Loss: obj 78.21 || cls 3.34 || bbox 6.17 || total 87.72 || size 416 || time: 1.91]
2020-10-13 11:09:57,152 - [Epoch 1/250][Iter 1060/5011][lr 0.000000][Loss: obj 74.52 || cls 3.18 || bbox 1.49 || total 79.19 || size 416 || time: 1.91]
2020-10-13 11:09:59,204 - [Epoch 1/250][Iter 1070/5011][lr 0.000000][Loss: obj 71.68 || cls 3.16 || bbox 3.90 || total 78.75 || size 416 || time: 1.92]
2020-10-13 11:10:01,244 - [Epoch 1/250][Iter 1080/5011][lr 0.000000][Loss: obj 67.43 || cls 2.50 || bbox 3.78 || total 73.71 || size 416 || time: 1.91]
2020-10-13 11:10:03,329 - [Epoch 1/250][Iter 1090/5011][lr 0.000000][Loss: obj 65.64 || cls 3.21 || bbox 1.88 || total 70.73 || size 416 || time: 1.96]
2020-10-13 11:10:05,369 - [Epoch 1/250][Iter 1100/5011][lr 0.000000][Loss: obj 65.97 || cls 2.53 || bbox 5.65 || total 74.15 || size 416 || time: 1.91]
2020-10-13 11:10:07,411 - [Epoch 1/250][Iter 1110/5011][lr 0.000000][Loss: obj 69.45 || cls 7.44 || bbox 11.89 || total 88.79 || size 416 || time: 1.91]
2020-10-13 11:10:09,456 - [Epoch 1/250][Iter 1120/5011][lr 0.000000][Loss: obj 61.64 || cls 2.62 || bbox 3.24 || total 67.50 || size 416 || time: 1.92]
2020-10-13 11:10:11,479 - [Epoch 1/250][Iter 1130/5011][lr 0.000000][Loss: obj 65.24 || cls 18.05 || bbox 46.79 || total 130.08 || size 416 || time: 1.90]
2020-10-13 11:10:18,251 - [Epoch 1/250][Iter 1140/5011][lr 0.000000][Loss: obj 54.19 || cls 6.15 || bbox 3.95 || total 64.29 || size 416 || time: 6.64]
2020-10-13 11:10:20,326 - [Epoch 1/250][Iter 1150/5011][lr 0.000000][Loss: obj 53.27 || cls 10.23 || bbox 13.36 || total 76.87 || size 416 || time: 1.95]
2020-10-13 11:10:22,397 - [Epoch 1/250][Iter 1160/5011][lr 0.000000][Loss: obj 47.72 || cls 3.08 || bbox 2.37 || total 53.17 || size 416 || time: 1.94]
2020-10-13 11:10:24,475 - [Epoch 1/250][Iter 1170/5011][lr 0.000000][Loss: obj 56.43 || cls 3.64 || bbox 4.44 || total 64.51 || size 416 || time: 1.95]
2020-10-13 11:10:26,539 - [Epoch 1/250][Iter 1180/5011][lr 0.000000][Loss: obj 41.44 || cls 2.92 || bbox 1.97 || total 46.33 || size 416 || time: 1.94]
2020-10-13 11:10:28,570 - [Epoch 1/250][Iter 1190/5011][lr 0.000000][Loss: obj 43.41 || cls 17.61 || bbox 26.81 || total 87.83 || size 416 || time: 1.90]
2020-10-13 11:10:30,601 - [Epoch 1/250][Iter 1200/5011][lr 0.000000][Loss: obj 40.93 || cls 6.30 || bbox 7.82 || total 55.04 || size 416 || time: 1.90]
2020-10-13 11:10:32,672 - [Epoch 1/250][Iter 1210/5011][lr 0.000000][Loss: obj 38.67 || cls 7.42 || bbox 4.51 || total 50.60 || size 416 || time: 1.94]
2020-10-13 11:10:39,570 - [Epoch 1/250][Iter 1220/5011][lr 0.000000][Loss: obj 38.39 || cls 11.09 || bbox 10.17 || total 59.64 || size 416 || time: 6.77]
2020-10-13 11:10:46,455 - [Epoch 1/250][Iter 1230/5011][lr 0.000000][Loss: obj 38.34 || cls 9.63 || bbox 32.51 || total 80.48 || size 416 || time: 6.76]
2020-10-13 11:10:48,488 - [Epoch 1/250][Iter 1240/5011][lr 0.000000][Loss: obj 34.18 || cls 3.99 || bbox 2.73 || total 40.91 || size 416 || time: 1.90]
2020-10-13 11:10:50,544 - [Epoch 1/250][Iter 1250/5011][lr 0.000000][Loss: obj 33.50 || cls 2.73 || bbox 4.24 || total 40.47 || size 416 || time: 1.93]
2020-10-13 11:10:52,625 - [Epoch 1/250][Iter 1260/5011][lr 0.000000][Loss: obj 31.30 || cls 3.58 || bbox 4.86 || total 39.75 || size 416 || time: 1.95]
2020-10-13 11:10:54,675 - [Epoch 1/250][Iter 1270/5011][lr 0.000000][Loss: obj 32.31 || cls 4.60 || bbox 5.85 || total 42.76 || size 416 || time: 1.92]
2020-10-13 11:10:56,724 - [Epoch 1/250][Iter 1280/5011][lr 0.000000][Loss: obj 26.50 || cls 3.93 || bbox 4.36 || total 34.79 || size 416 || time: 1.92]
2020-10-13 11:10:58,783 - [Epoch 1/250][Iter 1290/5011][lr 0.000000][Loss: obj 26.06 || cls 9.97 || bbox 11.08 || total 47.10 || size 416 || time: 1.93]
2020-10-13 11:11:00,869 - [Epoch 1/250][Iter 1300/5011][lr 0.000000][Loss: obj 24.91 || cls 3.18 || bbox 2.05 || total 30.14 || size 416 || time: 1.95]
2020-10-13 11:11:02,987 - [Epoch 1/250][Iter 1310/5011][lr 0.000000][Loss: obj 26.76 || cls 2.43 || bbox 3.14 || total 32.33 || size 416 || time: 1.99]
2020-10-13 11:11:05,067 - [Epoch 1/250][Iter 1320/5011][lr 0.000000][Loss: obj 25.69 || cls 3.05 || bbox 4.30 || total 33.04 || size 416 || time: 1.95]
2020-10-13 11:11:07,121 - [Epoch 1/250][Iter 1330/5011][lr 0.000000][Loss: obj 22.12 || cls 3.25 || bbox 1.59 || total 26.96 || size 416 || time: 1.92]
2020-10-13 11:11:09,223 - [Epoch 1/250][Iter 1340/5011][lr 0.000000][Loss: obj 24.40 || cls 22.97 || bbox 25.30 || total 72.68 || size 416 || time: 1.97]
2020-10-13 11:11:11,260 - [Epoch 1/250][Iter 1350/5011][lr 0.000000][Loss: obj 21.13 || cls 6.06 || bbox 7.05 || total 34.24 || size 416 || time: 1.91]
2020-10-13 11:11:13,276 - [Epoch 1/250][Iter 1360/5011][lr 0.000000][Loss: obj 17.69 || cls 3.45 || bbox 3.19 || total 24.33 || size 416 || time: 1.89]
2020-10-13 11:11:15,301 - [Epoch 1/250][Iter 1370/5011][lr 0.000000][Loss: obj 18.78 || cls 6.49 || bbox 6.41 || total 31.68 || size 416 || time: 1.90]
2020-10-13 11:11:17,346 - [Epoch 1/250][Iter 1380/5011][lr 0.000000][Loss: obj 17.10 || cls 12.39 || bbox 17.89 || total 47.38 || size 416 || time: 1.92]
2020-10-13 11:11:19,408 - [Epoch 1/250][Iter 1390/5011][lr 0.000000][Loss: obj 17.61 || cls 6.36 || bbox 6.70 || total 30.67 || size 416 || time: 1.94]
2020-10-13 11:11:21,425 - [Epoch 1/250][Iter 1400/5011][lr 0.000000][Loss: obj 17.13 || cls 14.02 || bbox 14.53 || total 45.68 || size 416 || time: 1.89]
2020-10-13 11:11:23,442 - [Epoch 1/250][Iter 1410/5011][lr 0.000000][Loss: obj 18.34 || cls 12.83 || bbox 12.48 || total 43.65 || size 416 || time: 1.89]
2020-10-13 11:11:25,479 - [Epoch 1/250][Iter 1420/5011][lr 0.000000][Loss: obj 15.99 || cls 6.22 || bbox 4.98 || total 27.19 || size 416 || time: 1.91]
2020-10-13 11:11:27,501 - [Epoch 1/250][Iter 1430/5011][lr 0.000000][Loss: obj 13.23 || cls 11.05 || bbox 28.64 || total 52.92 || size 416 || time: 1.89]
2020-10-13 11:11:29,527 - [Epoch 1/250][Iter 1440/5011][lr 0.000000][Loss: obj 14.17 || cls 6.00 || bbox 6.74 || total 26.90 || size 416 || time: 1.90]
2020-10-13 11:11:31,551 - [Epoch 1/250][Iter 1450/5011][lr 0.000000][Loss: obj 11.82 || cls 3.15 || bbox 8.10 || total 23.08 || size 416 || time: 1.89]
2020-10-13 11:11:33,569 - [Epoch 1/250][Iter 1460/5011][lr 0.000000][Loss: obj 14.06 || cls 6.51 || bbox 5.79 || total 26.37 || size 416 || time: 1.89]
2020-10-13 11:11:35,624 - [Epoch 1/250][Iter 1470/5011][lr 0.000000][Loss: obj 12.99 || cls 6.41 || bbox 5.05 || total 24.44 || size 416 || time: 1.93]
2020-10-13 11:11:37,661 - [Epoch 1/250][Iter 1480/5011][lr 0.000000][Loss: obj 10.96 || cls 2.19 || bbox 3.45 || total 16.60 || size 416 || time: 1.91]
